,Paper,Area
8584,journals/prl/RigoB06	2006,Machine Learning & Pattern Recognition
8585,journals/prl/BackesMB10	2010,Machine Learning & Pattern Recognition
8586,journals/prl/BackesB10	2010,Machine Learning & Pattern Recognition
8587,journals/prl/FlorindoB14	2014,Machine Learning & Pattern Recognition
8588,journals/prl/BrunoNPN08	2008,Machine Learning & Pattern Recognition
8589,journals/prl/FlorindoBCB12	2012,Machine Learning & Pattern Recognition
8590,journals/prl/MirandaVMLVC14	2014,Machine Learning & Pattern Recognition
8591,journals/prl/VieiraNOLC14	2014,Machine Learning & Pattern Recognition
8592,journals/prl/SouzaAPG14	2014,Machine Learning & Pattern Recognition
8593,journals/prl/GuimaraesCAL03	2003,Machine Learning & Pattern Recognition
8594,journals/prl/AvilaLLA11	2011,Machine Learning & Pattern Recognition
8595,journals/prl/HuwerRW96	1996,Machine Learning & Pattern Recognition
8596,journals/prl/WangenheimBAR07	2007,Machine Learning & Pattern Recognition
8597,journals/prl/SobieranskiACW09	2009,Machine Learning & Pattern Recognition
8598,journals/prl/WangenheimBASCJRPS09	2009,Machine Learning & Pattern Recognition
8599,journals/prl/CasacaBAN14	2014,Machine Learning & Pattern Recognition
8600,journals/prl/BrunoNPN08	2008,Machine Learning & Pattern Recognition
8601,journals/prl/Scharcanski05	2005,Machine Learning & Pattern Recognition
8602,journals/prl/JungS03	2003,Machine Learning & Pattern Recognition
8603,journals/prl/ScharcanskiHS94	1994,Machine Learning & Pattern Recognition
8604,journals/prl/WelferSM13	2013,Machine Learning & Pattern Recognition
8605,journals/prl/SilvaHKBBSD05	2005,Machine Learning & Pattern Recognition
8606,journals/prl/BrunDHB03	2003,Machine Learning & Pattern Recognition
8607,journals/prl/Jung07	2007,Machine Learning & Pattern Recognition
8608,journals/prl/Jung11	2011,Machine Learning & Pattern Recognition
8609,journals/prl/FuhrJ14	2014,Machine Learning & Pattern Recognition
8610,journals/prl/JungS03	2003,Machine Learning & Pattern Recognition
8611,journals/prl/BlauthMJLK12	2012,Machine Learning & Pattern Recognition
8612,journals/prl/NettoSNG12	2012,Machine Learning & Pattern Recognition
8613,journals/prl/Campello07	2007,Machine Learning & Pattern Recognition
8614,journals/prl/Campello10	2010,Machine Learning & Pattern Recognition
8615,journals/prl/FabianPR14	2014,Machine Learning & Pattern Recognition
8616,journals/prl/CostaSESR14	2014,Machine Learning & Pattern Recognition
8617,journals/prl/MoraisFCBRG14	2014,Machine Learning & Pattern Recognition
8618,journals/prl/FariaSRT14	2014,Machine Learning & Pattern Recognition
8619,journals/prl/SouzaC04	2004,Machine Learning & Pattern Recognition
8620,journals/prl/CarvalhoSCL06	2006,Machine Learning & Pattern Recognition
8621,journals/prl/CarvalhoS10	2010,Machine Learning & Pattern Recognition
8622,journals/prl/DominguesSC10	2010,Machine Learning & Pattern Recognition
8623,journals/prl/SilvaSFS14	2014,Machine Learning & Pattern Recognition
8624,journals/prl/MoraisFCBRG14	2014,Machine Learning & Pattern Recognition
8625,journals/prl/NomaPJ11	2011,Machine Learning & Pattern Recognition
8626,journals/prl/SilvaSFS14	2014,Machine Learning & Pattern Recognition
8627,journals/prl/PrudencioLC04	2004,Machine Learning & Pattern Recognition
8628,journals/prl/FeitosaCMF11	2011,Machine Learning & Pattern Recognition
8629,journals/prl/GuimaraesCAL03	2003,Machine Learning & Pattern Recognition
8630,journals/prl/SilvaHKBBSD05	2005,Machine Learning & Pattern Recognition
8631,journals/prl/SobieranskiACW09	2009,Machine Learning & Pattern Recognition
8632,journals/prl/JustinoBS05	2005,Machine Learning & Pattern Recognition
8633,journals/prl/SantosM11	2011,Machine Learning & Pattern Recognition
8634,journals/prl/SimoesUB96	1996,Machine Learning & Pattern Recognition
8635,journals/prl/GomesF03	2003,Machine Learning & Pattern Recognition
8636,journals/prl/SantosHH10	2010,Machine Learning & Pattern Recognition
8637,journals/prl/VasconcelosFB95	1995,Machine Learning & Pattern Recognition
8638,journals/prl/JrB13	2013,Machine Learning & Pattern Recognition
8639,journals/prl/PistoriOMGRSM10	2010,Machine Learning & Pattern Recognition
8640,journals/prl/FilhoFB91	1991,Machine Learning & Pattern Recognition
8641,journals/prl/SimoesUB96	1996,Machine Learning & Pattern Recognition
8642,journals/prl/CoxMMR89	1989,Machine Learning & Pattern Recognition
8643,journals/pr/TorresFGPZFF09	2009,Machine Learning & Pattern Recognition
8644,journals/pr/TorresFC04	2004,Machine Learning & Pattern Recognition
8645,journals/pr/PenattiSVGT14	2014,Machine Learning & Pattern Recognition
8646,journals/pr/PedronetteT13	2013,Machine Learning & Pattern Recognition
8647,journals/pr/AndaloMTF10	2010,Machine Learning & Pattern Recognition
8648,journals/pr/TorresFGPZFF09	2009,Machine Learning & Pattern Recognition
8649,journals/pr/FalcaoCC02	2002,Machine Learning & Pattern Recognition
8650,journals/pr/TorresFC04	2004,Machine Learning & Pattern Recognition
8651,journals/pr/PapaFAT12	2012,Machine Learning & Pattern Recognition
8652,journals/pr/SilvaFM11	2011,Machine Learning & Pattern Recognition
8653,journals/pr/AndaloMTF10	2010,Machine Learning & Pattern Recognition
8654,journals/pr/TorresFGPZFF09	2009,Machine Learning & Pattern Recognition
8655,journals/pr/FerreiraC14	2014,Machine Learning & Pattern Recognition
8656,journals/pr/CarvalhoL09	2009,Machine Learning & Pattern Recognition
8657,journals/pr/QueirozCL13	2013,Machine Learning & Pattern Recognition
8658,journals/pr/CarvalhoLM12	2012,Machine Learning & Pattern Recognition
8659,journals/pr/PortoB02	2002,Machine Learning & Pattern Recognition
8660,journals/pr/BackesMB11	2011,Machine Learning & Pattern Recognition
8661,journals/pr/GoncalvesB13	2013,Machine Learning & Pattern Recognition
8662,journals/pr/BackesCB09	2009,Machine Learning & Pattern Recognition
8663,journals/pr/BackesCB12	2012,Machine Learning & Pattern Recognition
8664,journals/pr/BackesGMB10	2010,Machine Learning & Pattern Recognition
8665,journals/pr/MinettoTCLS13	2013,Machine Learning & Pattern Recognition
8666,journals/pr/HirataB05	2005,Machine Learning & Pattern Recognition
8667,journals/pr/HirataDB00	2000,Machine Learning & Pattern Recognition
8668,journals/pr/RisBM10	2010,Machine Learning & Pattern Recognition
8669,journals/pr/HortaC12	2012,Machine Learning & Pattern Recognition
8670,journals/pr/VellasquesOBKS08	2008,Machine Learning & Pattern Recognition
8671,journals/pr/AtallahRL91	1991,Machine Learning & Pattern Recognition
8672,journals/pr/JuniorBBL05	2005,Machine Learning & Pattern Recognition
8673,journals/pr/JuniorC96	1996,Machine Learning & Pattern Recognition
8674,journals/pr/OliveiraL08	2008,Machine Learning & Pattern Recognition
8675,journals/pr/BertoliniOJS10	2010,Machine Learning & Pattern Recognition
8676,journals/pr/CaetanoOB03	2003,Machine Learning & Pattern Recognition
8677,journals/pr/HirataB05	2005,Machine Learning & Pattern Recognition
8678,journals/pr/HirataDB00	2000,Machine Learning & Pattern Recognition
8679,journals/pr/SantosSM08	2008,Machine Learning & Pattern Recognition
8680,journals/pr/XavierX11	2011,Machine Learning & Pattern Recognition
8681,journals/pr/Xavier10	2010,Machine Learning & Pattern Recognition
8682,conf/cidm/BrandaoSSFMZS09	2009,Machine Learning & Pattern Recognition
8683,conf/cidm/GomesE13	2013,Machine Learning & Pattern Recognition
8684,conf/cidm/CarvalhoRC07	2007,Machine Learning & Pattern Recognition
8685,conf/cidm/FerreiraVA07	2007,Machine Learning & Pattern Recognition
8686,conf/cidm/FerreiraVA07	2007,Machine Learning & Pattern Recognition
8687,conf/sbrn/FilhoSLV02	2002,Machine Learning & Pattern Recognition
8688,conf/sbrn/ValencaL02	2002,Machine Learning & Pattern Recognition
8689,conf/sbrn/CorreaL06	2006,Machine Learning & Pattern Recognition
8690,conf/sbrn/2002	2002,Machine Learning & Pattern Recognition
8691,conf/sbrn/CarvalhoL06	2006,Machine Learning & Pattern Recognition
8692,conf/sbrn/SilvaOL10	2010,Machine Learning & Pattern Recognition
8693,conf/sbrn/1998	1998,Machine Learning & Pattern Recognition
8694,conf/sbrn/LudermirSO08	2008,Machine Learning & Pattern Recognition
8695,conf/sbrn/ZanchettinL06	2006,Machine Learning & Pattern Recognition
8696,conf/sbrn/MinkuL06	2006,Machine Learning & Pattern Recognition
8697,conf/sbrn/OliveiraSLLGP08	2008,Machine Learning & Pattern Recognition
8698,conf/sbrn/LacerdaCL02	2002,Machine Learning & Pattern Recognition
8699,conf/sbrn/YamazakiLS02	2002,Machine Learning & Pattern Recognition
8700,conf/sbrn/OliveiraL02	2002,Machine Learning & Pattern Recognition
8701,conf/sbrn/ValencaL00	2000,Machine Learning & Pattern Recognition
8702,conf/sbrn/LacerdaLC00	2000,Machine Learning & Pattern Recognition
8703,conf/sbrn/PrudencioL06	2006,Machine Learning & Pattern Recognition
8704,conf/sbrn/PrudencioGL08	2008,Machine Learning & Pattern Recognition
8705,conf/sbrn/OliveiraSL02a	2002,Machine Learning & Pattern Recognition
8706,conf/sbrn/OliveiraSL02	2002,Machine Learning & Pattern Recognition
8707,conf/sbrn/SilvaLO10	2010,Machine Learning & Pattern Recognition
8708,conf/sbrn/MaiaCL06	2006,Machine Learning & Pattern Recognition
8709,conf/sbrn/BarbosaLSSSM02	2002,Machine Learning & Pattern Recognition
8710,conf/sbrn/2010	2010,Machine Learning & Pattern Recognition
8711,conf/sbrn/FigueiredoL12	2012,Machine Learning & Pattern Recognition
8712,conf/sbrn/ValencaL98	1998,Machine Learning & Pattern Recognition
8713,conf/sbrn/CorreaL02	2002,Machine Learning & Pattern Recognition
8714,conf/sbrn/Ludermir98	1998,Machine Learning & Pattern Recognition
8715,conf/sbrn/ValencaLV10	2010,Machine Learning & Pattern Recognition
8716,conf/sbrn/LopesLSL02	2002,Machine Learning & Pattern Recognition
8717,conf/sbrn/MineuSL12	2012,Machine Learning & Pattern Recognition
8718,conf/sbrn/SantosLP08	2008,Machine Learning & Pattern Recognition
8719,conf/sbrn/FilhoL02	2002,Machine Learning & Pattern Recognition
8720,conf/sbrn/SilvaLO12	2012,Machine Learning & Pattern Recognition
8721,conf/sbrn/SiqueiraDN00	2000,Machine Learning & Pattern Recognition
8722,conf/sbrn/MendozaB12	2012,Machine Learning & Pattern Recognition
8723,conf/sbrn/MendozaWB12	2012,Machine Learning & Pattern Recognition
8724,conf/sbrn/FilhoCOC12	2012,Machine Learning & Pattern Recognition
8725,conf/sbrn/FilhoPCTRL08	2008,Machine Learning & Pattern Recognition
8726,conf/sbrn/CostaCS02	2002,Machine Learning & Pattern Recognition
8727,conf/sbrn/CarvalhoSB06	2006,Machine Learning & Pattern Recognition
8728,conf/sbrn/Carvalho06	2006,Machine Learning & Pattern Recognition
8729,conf/sbrn/MaiaCL06	2006,Machine Learning & Pattern Recognition
8730,conf/sbrn/NetoCB06	2006,Machine Learning & Pattern Recognition
8731,conf/sbrn/CarvalhoBF12	2012,Machine Learning & Pattern Recognition
8732,conf/sbrn/KandaCHS10	2010,Machine Learning & Pattern Recognition
8733,conf/sbrn/JaskowiakCCH10	2010,Machine Learning & Pattern Recognition
8734,conf/sbrn/SestaroCH12	2012,Machine Learning & Pattern Recognition
8735,conf/sbrn/OliveiraRNM00	2000,Machine Learning & Pattern Recognition
8736,conf/sbrn/HenriquesA98	1998,Machine Learning & Pattern Recognition
8737,conf/sbrn/BarretoA98	1998,Machine Learning & Pattern Recognition
8738,conf/sbrn/RegoBAN06	2006,Machine Learning & Pattern Recognition
8739,conf/sbrn/PadoanAB02	2002,Machine Learning & Pattern Recognition
8740,conf/sbrn/DalleMoleA08	2008,Machine Learning & Pattern Recognition
8741,conf/sbrn/GomideM10	2010,Machine Learning & Pattern Recognition
8742,conf/sbrn/LorenaBCM02	2002,Machine Learning & Pattern Recognition
8743,conf/sbrn/CintraMC10	2010,Machine Learning & Pattern Recognition
8744,conf/sbrn/MachadoVSG06	2006,Machine Learning & Pattern Recognition
8745,conf/sbrn/CamposPVS10	2010,Machine Learning & Pattern Recognition
8746,conf/sbrn/2008	2008,Machine Learning & Pattern Recognition
8747,conf/sbrn/2002	2002,Machine Learning & Pattern Recognition
8748,conf/sbrn/FaceliSC08	2008,Machine Learning & Pattern Recognition
8749,conf/sbrn/2006	2006,Machine Learning & Pattern Recognition
8750,conf/sbrn/SantanaSCS06	2006,Machine Learning & Pattern Recognition
8751,conf/sbrn/LudermirSO08	2008,Machine Learning & Pattern Recognition
8752,conf/sbrn/CostaCS02	2002,Machine Learning & Pattern Recognition
8753,conf/sbrn/YamazakiLS02	2002,Machine Learning & Pattern Recognition
8754,conf/sbrn/OliveiraSL02a	2002,Machine Learning & Pattern Recognition
8755,conf/sbrn/OliveiraSL02	2002,Machine Learning & Pattern Recognition
8756,conf/sbrn/SakataFSC10	2010,Machine Learning & Pattern Recognition
8757,conf/sbrn/LopesLSL02	2002,Machine Learning & Pattern Recognition
8758,conf/sbrn/SoutoA98	1998,Machine Learning & Pattern Recognition
8759,conf/sbrn/2000	2000,Machine Learning & Pattern Recognition
8760,conf/sbrn/JaskowiakCCH10	2010,Machine Learning & Pattern Recognition
8761,conf/sbrn/MedeirosAC06	2006,Machine Learning & Pattern Recognition
8762,conf/sbrn/MeleiroCFZ02	2002,Machine Learning & Pattern Recognition
8763,conf/sbrn/CarvalhoSB06	2006,Machine Learning & Pattern Recognition
8764,conf/sbrn/HeinenO08	2008,Machine Learning & Pattern Recognition
8765,conf/sbrn/OsorioHF02	2002,Machine Learning & Pattern Recognition
8766,conf/sbrn/HeinenO06	2006,Machine Learning & Pattern Recognition
8767,conf/sbrn/DiasOW12	2012,Machine Learning & Pattern Recognition
8768,conf/sbrn/MeloD08	2008,Machine Learning & Pattern Recognition
8769,conf/sbrn/TeixeiraZ02	2002,Machine Learning & Pattern Recognition
8770,conf/sbrn/BedregalP06	2006,Machine Learning & Pattern Recognition
8771,conf/sbrn/RibeiroP10	2010,Machine Learning & Pattern Recognition
8772,conf/sbrn/GomesPSRC10	2010,Machine Learning & Pattern Recognition
8773,conf/sbrn/FilhoPCTRL08	2008,Machine Learning & Pattern Recognition
8774,conf/sbrn/PrudencioL06	2006,Machine Learning & Pattern Recognition
8775,conf/sbrn/PrudencioGL08	2008,Machine Learning & Pattern Recognition
8776,conf/sbrn/SantosLP08	2008,Machine Learning & Pattern Recognition
8777,conf/sbrn/EngelJ98	1998,Machine Learning & Pattern Recognition
8778,conf/sbrn/PereiraEP12	2012,Machine Learning & Pattern Recognition
8779,conf/sbrn/EngelM98	1998,Machine Learning & Pattern Recognition
8780,conf/sbrn/NorthfleetEH12	2012,Machine Learning & Pattern Recognition
8781,conf/sbrn/HeinenE10	2010,Machine Learning & Pattern Recognition
8782,conf/sbrn/SouzaGGC12	2012,Machine Learning & Pattern Recognition
8783,conf/sbrn/SoutoCFSBC12	2012,Machine Learning & Pattern Recognition
8784,conf/sbrn/SouzaGGC12	2012,Machine Learning & Pattern Recognition
8785,conf/sbrn/RosendoP10	2010,Machine Learning & Pattern Recognition
8786,conf/sbrn/BrittoP12	2012,Machine Learning & Pattern Recognition
8787,conf/sbrn/JuniorBP12	2012,Machine Learning & Pattern Recognition
8788,conf/sbrn/CarvalhoP10	2010,Machine Learning & Pattern Recognition
8789,conf/sbrn/DiasOW12	2012,Machine Learning & Pattern Recognition
8790,conf/sbrn/RalhaSWB10	2010,Machine Learning & Pattern Recognition
8791,conf/sbrn/AdeodatoT97	1997,Machine Learning & Pattern Recognition
8792,conf/sbrn/SoutoA98	1998,Machine Learning & Pattern Recognition
