Pkey,NGroups,Gkeys
conf/accv/TanejaBP14,2,"['ETH Zurich', 'University of North Carolina at Chapel Hill']"
conf/accv/TanejaBP10,2,"['ETH Zurich', 'University of North Carolina at Chapel Hill']"
conf/accv/RubnerTG98,2,"['Stanford University', 'Duke University']"
conf/accv/PuweinBZP14,2,"['ETH Zurich', 'University of North Carolina at Chapel Hill']"
conf/accv/PollefeysGM95,2,"['ETH Zurich', 'University of North Carolina at Chapel Hill']"
conf/accv/MaireYP14,2,"['California Institute of Technology', 'University of Pennsylvania']"
conf/accv/LiangWMYBPLLL14,2,"['Temple University', 'University of Delaware']"
conf/accv/KimHFP07,2,"['ETH Zurich', 'University of North Carolina at Chapel Hill']"
conf/accv/BritoAKZBFP12,2,"['ETH Zurich', 'University of North Carolina at Chapel Hill']"
conf/accv/BazinSP12,2,"['ETH Zurich', 'University of North Carolina at Chapel Hill']"
conf/ac/YinMVAD03,2,"['University of Texas at Austin', 'University of Massachusetts Amherst']"
conf/ac/WeatherspoonWK03,2,"['University of California-Berkeley', 'Cornell University']"
conf/ac/LynchS03,2,"['Massachusetts Institute of Technology', 'University of Connecticut']"
conf/ac/HandR03,2,"['ETH Zurich', 'University of Cambridge']"
conf/ac/GuptaB03,2,"['Cornell University', 'University of Illinois at Urbana-Champaign']"
conf/ac/BayerGSS78,2,"['Massachusetts Institute of Technology', 'University of Massachusetts Amherst']"
conf/ac/1984ds,2,"['Cornell University', 'Massachusetts Institute of Technology']"
conf/ac/1978os,2,"['Massachusetts Institute of Technology', 'University of Virginia']"
conf/aamas/DuongWSK12,2,"['University of Michigan-Ann Arbor', 'University of Pennsylvania']"
conf/aaim/CoutoFKPN13,2,"['Universidade Federal do Rio de Janeiro', 'Universidade Federal Fluminense']"
conf/aaim/ChinCY09,2,"['University of California-Riverside', 'University of Maryland Baltimore County']"
conf/aaim/2011,2,"['Illinois Institute of Technology', 'Purdue University Main Campus']"
conf/aaim/2007,2,"['Illinois Institute of Technology', 'Northwestern University']"
conf/aaecc/1991,2,"['University of Louisiana at Lafayette', 'Syracuse University Main Campus']"
conf/aadebug/Zhang05,2,"['University of California-Riverside', 'Purdue University Main Campus']"
conf/aaaifs/ShahriDFWPSOJA10,2,"['University of Maryland Baltimore County', 'University of Maryland College Park']"
conf/aaaifs/KuhlmanKMSTRR11,2,"['Virginia Polytechnic Institute and State University', 'State University of New York at Albany']"
conf/aaaifs/GroomSNM10,2,"['Texas A & M University', 'Mississippi State University']"
conf/aaai/TianP02,2,"['University of California-Los Angeles', 'Iowa State University']"
conf/aaai/ThrunGFBK98,2,"['Stanford University', 'University of Michigan-Ann Arbor']"
conf/aaai/TaylorCRMBM10,2,"['University of Massachusetts Amherst', 'University of Texas at Austin']"
conf/aaai/TalamadupulaBSKS10,2,"['Arizona State University', 'Tufts University']"
conf/aaai/SuriVW07,2,"['University of California-Santa Barbara', 'ETH Zurich']"
conf/aaai/SubramanianF86,2,"['Yale University', 'Rice University']"
conf/aaai/StoneRV00,2,"['Carnegie Mellon University', 'University of Texas at Austin']"
conf/aaai/SteinbergHD98,2,"['Lehigh University', 'Rutgers The State University of New Jersey New Brunswick Campus']"
conf/aaai/StanleyKMG06,2,"['University of Texas at Austin', 'University of Central Florida']"
conf/aaai/StanleyBKM06,2,"['University of Texas at Austin', 'University of Central Florida']"
conf/aaai/SrivastavaZGAR15,2,"['University of Massachusetts Amherst', 'University of California-Berkeley']"
conf/aaai/SridharanS05,2,"['University of Texas at Austin', 'Texas Tech University']"
conf/aaai/SonPBG15,2,"['New Mexico State University Main Campus', 'Arizona State University']"
conf/aaai/SolinaB87,2,"['University of California-Berkeley', 'University of Pennsylvania']"
conf/aaai/SnyderB08,2,"['Massachusetts Institute of Technology', 'University of Wisconsin-Madison']"
conf/aaai/SmirnovKVS96,2,"['Carnegie Mellon University', 'University of Southern California']"
conf/aaai/SinglaSBMMK15,2,"['California Institute of Technology', 'ETH Zurich']"
conf/aaai/SimmonsABFMTY00,2,"['Stanford University', 'Carnegie Mellon University']"
conf/aaai/SimionCS15,2,"['Columbia University In The City of New York', 'Massachusetts Institute of Technology']"
conf/aaai/ShohamM84,2,"['Stanford University', 'Yale University']"
conf/aaai/ShiBS14,2,"['University of Southern California', 'Temple University']"
conf/aaai/ShavlikD87,2,"['University of Wisconsin-Madison', 'University of Illinois at Urbana-Champaign']"
conf/aaai/SelmanKC94,2,"['Cornell University', 'University of Rochester']"
conf/aaai/SelmanK93,2,"['Cornell University', 'University of Rochester']"
conf/aaai/SelmanK91,2,"['Cornell University', 'University of Rochester']"
conf/aaai/SaxenaWN08,2,"['Stanford University', 'Cornell University']"
conf/aaai/SaxenaSN08,2,"['Stanford University', 'Cornell University']"
conf/aaai/SappSN08,2,"['Stanford University', 'Cornell University']"
conf/aaai/TianKP06,2,"['University of California-Los Angeles', 'Iowa State University']"
conf/aaai/TianP02a,2,"['University of California-Los Angeles', 'Iowa State University']"
conf/aaaifs/GilH12,2,"['University of Southern California', 'Rutgers The State University of New Jersey New Brunswick Campus']"
conf/aaai/TouretzkyT88,2,"['Carnegie Mellon University', 'University of Michigan-Ann Arbor']"
conf/aaaifs/CoxOP11,2,"['University of Maryland Baltimore County', 'University of Maryland College Park']"
conf/aaaifs/BridewellGHDS12,2,"['University of Southern California', 'Rutgers The State University of New Jersey New Brunswick Campus']"
conf/aaaifs/BethelM10,2,"['Texas A & M University', 'Mississippi State University']"
conf/aaaifs/Bajcsy08,2,"['University of California-Berkeley', 'University of Pennsylvania']"
conf/aaai/ZhiWQBRD13,2,"['Virginia Polytechnic Institute and State University', 'University of California-Davis']"
conf/aaai/ZhangK93,2,"['University of California-Los Angeles', 'Washington University In St. Louis']"
conf/aaai/ZhangK92,2,"['University of California-Los Angeles', 'Washington University In St. Louis']"
conf/aaai/YoungbloodCH05,2,"['Washington State University', 'University of North Carolina at Charlotte']"
conf/aaai/YoonFGK08,2,"['Arizona State University', 'Oregon State University']"
conf/aaai/YokooCSOI05,2,"['Carnegie Mellon University', 'Duke University']"
conf/aaai/XuFJCDT14,2,"['University of Southern California', 'Duke University']"
conf/aaai/WyattCB10,2,"['University of Washington', 'Cornell University']"
conf/aaai/WyattCB08,2,"['University of Washington', 'Cornell University']"
conf/aaai/WongMCW02,2,"['Carnegie Mellon University', 'Oregon State University']"
conf/aaai/WilkieBLM11,2,"['University of North Carolina at Chapel Hill', 'University of Utah']"
conf/aaai/WeymouthGHR83,2,"['University of Massachusetts Amherst', 'University of Michigan-Ann Arbor']"
conf/aaai/WellmanS88,2,"['University of Michigan-Ann Arbor', 'Carnegie Mellon University']"
conf/aaai/WellmanD91,2,"['University of Michigan-Ann Arbor', 'North Carolina State University']"
conf/aaai/WeinbergerS06,2,"['University of California-San Diego', 'Washington University In St. Louis']"
conf/aaai/WangLO12,2,"['Florida International University', 'University of Rochester']"
conf/aaai/WaltzP84,2,"['Brandeis University', 'Columbia University In The City of New York']"
conf/aaai/WalshPSB08,2,"['Carnegie Mellon University', 'Harvard University']"
conf/aaai/WalshBSSNP10,2,"['Carnegie Mellon University', 'Harvard University']"
conf/aaai/WaldherrTRM98,2,"['Stanford University', 'USP - S\xc3\xa3o Carlos']"
conf/aaai/VescoviIFC93,2,"['Ohio State University Main Campus', 'Stanford University']"
conf/aaai/VempatyKK91,2,"['University of Minnesota-Twin Cities', 'University of California-Los Angeles']"
conf/aaai/VelosoBAHS99,2,"['Carnegie Mellon University', 'University of Texas at Austin']"
conf/aaai/GmytrasiewiczD92,2,"['University of Michigan-Ann Arbor', 'University of Illinois at Chicago']"
conf/aaai/GeneserethGR86,2,"['Stanford University', 'University of Oregon']"
conf/aaai/GelfondL88,2,"['University of Texas at Austin', 'Texas Tech University']"
conf/IEEEares/FuX09,2,"['Wayne State University', 'University of North Texas']"
conf/IEEEpact/AisoposDPB11,2,"['University of Michigan-Ann Arbor', 'Massachusetts Institute of Technology']"
conf/IEEEpact/2012,2,"['University of Minnesota-Twin Cities', 'University of Pittsburgh Pittsburgh Campus']"
conf/IEEEpact/2011,2,"['Rice University', 'Texas A & M University']"
conf/IEEEinteract/SartorVMW05,2,"['University of Massachusetts Amherst', 'University of Texas at Austin']"
conf/IEEEinteract/MaherCMB11,2,"['University of Massachusetts Amherst', 'University of Texas at Austin']"
conf/IEEEinteract/HazelwoodS02,2,"['Harvard University', 'University of Virginia']"
conf/IEEEcloud/YeXCYBC13,2,"['University of Texas at Dallas', 'Virginia Polytechnic Institute and State University']"
conf/IEEEcloud/PattukKKUM13,2,"['University of California-Irvine', 'University of Texas at Dallas']"
conf/IEEEcloud/OktayKHKMT12,2,"['University of Texas at Dallas', 'University of California-Irvine']"
conf/IEEEcloud/BennaniGMV14,2,"['Universidade Federal do Paran\xc3\xa1', 'Universidade Federal do Rio Grande de Norte']"
conf/IEEEcit/ZhaoLRLZ14,2,"['Wayne State University', 'Illinois Institute of Technology']"
conf/IEEEcgiv/ZamithCCMPV07,2,"['Universidade Federal Fluminense', 'Universidade Federal de Mato Grosso do Sul']"
conf/IEEEares/RheeRXJ09,2,"['Purdue University Main Campus', 'North Carolina State University']"
conf/ACMse/ZhouXWZLWGB04,2,"['University of Alabama', 'University of North Texas']"
conf/aaai/GarveyHL93,2,"['University of Massachusetts Amherst', 'University of Virginia']"
conf/ACMse/WuBQZ07,2,"['Auburn University', 'University of Southern Mississippi']"
conf/ACMse/WadaaAM92,2,"['Old Dominion University', 'University of North Carolina at Chapel Hill']"
conf/ACMse/VenkatramanNCL92,2,"['University of Florida', 'Florida Institute of Technology']"
conf/ACMse/QiBWJ07,2,"['Auburn University', 'University of Southern Mississippi']"
conf/ACMse/ParrishCCM95,2,"['Clemson University', 'University of Alabama']"
conf/ACMse/McAllisterP80,2,"['University of North Carolina at Chapel Hill', 'North Carolina State University']"
conf/ACMse/LukmanMDBG10,2,"['University of Alabama', 'University of North Texas']"
conf/ACMse/LuZHHZ14,2,"['Georgia State University', 'Old Dominion University']"
conf/ACMse/JavedBCMS04,2,"['University of North Texas', 'University of Alabama at Birmingham']"
conf/ACMse/JacobGSB11,2,"['University of Alabama', 'University of Alabama at Birmingham']"
conf/ACMse/JacobGB12,2,"['University of Alabama', 'University of Alabama at Birmingham']"
conf/ACMse/IyerWB06,2,"['Virginia Polytechnic Institute and State University', 'University of Tennessee']"
conf/ACMse/HuCR00,2,"['University of Florida', 'Auburn University']"
conf/IEEEpact/BaerLCS03,2,"['University of Washington', 'Washington University In St. Louis']"
conf/IEEEpact/BhattacharjeeM09,2,"['Princeton University', 'Rutgers The State University of New Jersey New Brunswick Campus']"
conf/IEEEpact/BhattacharyyaH14,2,"['ETH Zurich', 'University of Illinois at Urbana-Champaign']"
conf/IEEEpact/BulucFGKLOW12,2,"['University of California-Berkeley', 'University of California-Santa Barbara']"
conf/IEEEpact/ZhuMSDA04,2,"['University of Rochester', 'Cornell University']"
conf/IEEEpact/WenischSHKGAF05,2,"['University of Michigan-Ann Arbor', 'University of Arizona']"
conf/IEEEpact/WangWLSYJV13,2,"['College of William and Mary', 'Auburn University']"
conf/IEEEpact/WangMRW02,2,"['University of Massachusetts Amherst', 'University of Texas at Austin']"
conf/IEEEpact/UsuiBES09,2,"['University of Massachusetts Amherst', 'University of Oregon']"
conf/IEEEpact/TallamGZ05,2,"['University of California-Riverside', 'Purdue University Main Campus']"
conf/IEEEpact/SkadronMC00,2,"['Princeton University', 'University of Virginia']"
conf/IEEEpact/SherwoodPC01,2,"['University of California-San Diego', 'University of California-Santa Barbara']"
conf/IEEEpact/SartorHBEM14,2,"['University of Massachusetts Amherst', 'University of Texas at Austin']"
conf/IEEEpact/RashidTHA05,2,"['Cornell University', 'University of Rochester']"
conf/IEEEpact/NagarajanKBMLK04,2,"['University of Massachusetts Amherst', 'University of Texas at Austin']"
conf/IEEEpact/LarsenWA02,2,"['Massachusetts Institute of Technology', 'University of Texas at Austin']"
conf/IEEEpact/KandemirRC97,2,"['Penn State University', 'Northwestern University']"
conf/IEEEpact/KandemirCRB99,2,"['Penn State University', 'Northwestern University']"
conf/IEEEpact/KandemirCRB98,2,"['Penn State University', 'Northwestern University']"
conf/IEEEpact/JiangSCT08,2,"['College of William and Mary', 'University of South Florida']"
conf/IEEEpact/JaramilloGS98,2,"['University of California-Riverside', 'University of Virginia']"
conf/IEEEpact/HuangWM01,2,"['University of Massachusetts Amherst', 'University of Texas at Austin']"
conf/IEEEpact/HollingsworthMGNXZ97,2,"['University of Wisconsin-Madison', 'University of Maryland College Park']"
conf/IEEEpact/HoeflerS12,2,"['ETH Zurich', 'University of Illinois at Urbana-Champaign']"
conf/IEEEpact/HazelwoodC00,2,"['Georgia Institute of Technology', 'University of Virginia']"
conf/IEEEpact/GulatiKSKB08,2,"['University of Texas at Austin', 'Columbia University In The City of New York']"
conf/IEEEpact/GoldbergCHP02,2,"['Rice University', 'New York University']"
conf/IEEEpact/GaoYCZNL06,2,"['University of California-Riverside', 'University of Pittsburgh Pittsburgh Campus']"
conf/IEEEpact/CoonsRTMBM08,2,"['University of Massachusetts Amherst', 'University of Texas at Austin']"
conf/IEEEpact/ChildersD00,2,"['University of Pittsburgh Pittsburgh Campus', 'University of Virginia']"
conf/IEEEpact/CahoonM01,2,"['University of Massachusetts Amherst', 'University of Texas at Austin']"
conf/ACMse/HarroldLLNPRSS95,2,"['University of Nebraska - Lincoln', 'Georgia Institute of Technology']"
conf/ACMse/GuoBH00,2,"['University of North Texas', 'University of Alabama at Birmingham']"
conf/ACMse/GrayWG10,2,"['Vanderbilt University', 'University of Alabama']"
conf/3dpvt/RedertBFIPGOSS02,2,"['ETH Zurich', 'University of North Carolina at Chapel Hill']"
conf/3dpvt/MontenegroCGV04,2,"['Pontif\xc3\xadcia Universidade Cat\xc3\xb3lica do Rio de Janeiro', 'Universidade Federal Fluminense']"
conf/3dpvt/MascarenhasIPS04,2,"['University of North Carolina at Chapel Hill', 'University of Utah']"
conf/3dpvt/LarsenMPF06,2,"['ETH Zurich', 'University of North Carolina at Chapel Hill']"
conf/3dpvt/GuerraLZ02,2,"['University of California-Riverside', 'Georgia Institute of Technology']"
conf/3dpvt/GuanSFP06,2,"['ETH Zurich', 'University of North Carolina at Chapel Hill']"
conf/3dpvt/DavisMGL02,2,"['University of California-Santa Cruz', 'Stanford University']"
conf/3dpvt/AllenFTBIS04,2,"['Columbia University In The City of New York', '\xc3\x89cole Polytechnique ParisTech']"
conf/3dim/ZeislZP14,2,"['ETH Zurich', 'University of North Carolina at Chapel Hill']"
conf/3dim/ZeislZP11,2,"['ETH Zurich', 'University of North Carolina at Chapel Hill']"
conf/3dim/WhitakerGC99,2,"['University of Utah', 'University of Tennessee']"
conf/3dim/TanejaBP12,2,"['ETH Zurich', 'University of North Carolina at Chapel Hill']"
conf/3dim/SrajerSPP14,2,"['ETH Zurich', 'University of North Carolina at Chapel Hill']"
conf/3dim/RusinkiewiczL01,2,"['Princeton University', 'Stanford University']"
