	Name	Link	NPubs_list	NCits_list	ShortName
2779	Intelligent Information Technology and Security Informatics	/Conference/2779/iitsi-intelligent-information-technology-and-security-informatics	226	60	IITSI
806	International Council of Scientific Unions Committee on Data for Scienceand Technology	/Conference/806/codata-international-council-of-scientific-unions-committee-on-data-for-scienceand-technology	39	60	CODATA
3496	International Baltic Conference on Databases and Information Systems	/Conference/3496/db&is-international-baltic-conference-on-databases-and-information-systems	30	60	DB&IS
1392	IEEE/Nagoya-University World Wisepersons Workshops	/Conference/1392/ieee-nagoya-university-world-wisepersons-workshops	28	60	
2437	Ontologies-Based Databases and Information Systems	/Conference/2437/swdb-odbis-ontologies-based-databases-and-information-systems	28	60	SWDB-ODBIS
1532	Requirements Targeting Software and Systems Engineering	/Conference/1532/rtse-requirements-targeting-software-and-systems-engineering	15	60	RTSE
2748	Signal Processing and Multimedia Applications	/Conference/2748/sigmap-signal-processing-and-multimedia-applications	185	59	SIGMAP
3863	International Conference on Future Generation Communication and Networking Symposia	/Conference/3863/fgcns-international-conference-on-future-generation-communication-and-networking-symposia	124	59	FGCNS
3432	International Conference on Computing, Communication and Networking	/Conference/3432/icccn-international-conference-on-computing-communication-and-networking	118	59	ICCCN
2607	ISCA Conference on Intelligent Systems	/Conference/2607/icis-isca-conference-on-intelligent-systems	114	59	ICIS
3408	International Conference on Computer, Control and Communication	/Conference/3408/ic4-international-conference-on-computer-control-and-communication	114	59	IC4
2534	Mobile Response	/Conference/2534/mobile-response	34	59	
1804	Automotive Software Workshop	/Conference/1804/aswsd-automotive-software-workshop	23	59	ASWSD
1898	Defence Applications of Multi-Agent Systems	/Conference/1898/damas-defence-applications-of-multi-agent-systems	14	59	DAMAS
1329	Multiagent for Mass User Support	/Conference/1329/mamus-multiagent-for-mass-user-support	13	59	MAMUS
3404	Computer Vision for Interactive and Intelligent Environment	/Conference/3404/cviie-computer-vision-for-interactive-and-intelligent-environment	13	59	CVIIE
735	Hellenic Data Management Symposium	/Conference/735/hdms-hellenic-data-management-symposium	9	59	HDMS
1887	International Conference on Scientific Computing	/Conference/1887/csc-international-conference-on-scientific-computing	331	58	CSC
4561	International Symposium on Neuroinformatics and Neurocomputers	/Conference/4561/isninc-international-symposium-on-neuroinformatics-and-neurocomputers	215	58	ISNINC
4203	International Symposium on Intelligent Ubiquitous Computing and Education	/Conference/4203/iuce-international-symposium-on-intelligent-ubiquitous-computing-and-education	145	58	IUCE
2032	Web Technologies, Applications, and Services	/Conference/2032/iastedwtas-web-technologies-applications-and-services	37	58	IASTEDWTAS
1344	MeDoc	/Conference/1344/multimedia-electronic-documents-medoc	20	58	Multimedia Electronic Documents
1016	Geometric Modeling	/Conference/1016/geometric-modeling	18	58	
898	EAMT Workshops	/Conference/898/eamt-workshops	17	58	
4284	International Conference on Management of e-Commerce and e-Government	/Conference/4284/icmecg-international-conference-on-management-of-e-commerce-and-e-government	354	57	ICMECG
4827	International Conference on Recent Advances in Microwave Theory and Applications	/Conference/4827/microwave-international-conference-on-recent-advances-in-microwave-theory-and-applications	317	57	MICROWAVE
2770	WSTST	/Conference/2770/wstst	124	57	
2301	Signal Processing, Pattern Recognition, and Applications	/Conference/2301/sspra-signal-processing-pattern-recognition-and-applications	60	57	SSPRA
1129	IFIP WG11.8 Publications	/Conference/1129/ifip-wg11-8-publications	48	57	
1817	BioSurveillance	/Conference/1817/biosurveillance	42	57	
2520	Mardi Gras Conference	/Conference/2520/mardi-gras-conference	42	57	
5096	International Workshop on Storage Network Architecture and Parallel I/Os	/Conference/5096/snapi-international-workshop-on-storage-network-architecture-and-parallel-i-os	36	57	SNAPI
3956	High-Speed Networks Workshop	/Conference/3956/hsnw-high-speed-networks-workshop	16	57	HSNW
2660	Business Intelligence and Financial Engineering	/Conference/2660/bife-business-intelligence-and-financial-engineering	455	56	BIFE
3033	International Conference on Web Information Systems and Mining	/Conference/3033/wism-international-conference-on-web-information-systems-and-mining	336	56	WISM
4309	International Conference on Apperceiving Computing and Intelligence Analysis	/Conference/4309/icacia-international-conference-on-apperceiving-computing-and-intelligence-analysis	321	56	ICACIA
2588	Explanation-aware Computing	/Conference/2588/exact-explanation-aware-computing	53	56	ExaCt
2522	International Conference on Information System Implementation and Modeling	/Conference/2522/isim-international-conference-on-information-system-implementation-and-modeling	35	56	ISIM
1128	IFIP TC11/WG11.1 Publications	/Conference/1128/ifip-tc11-wg11-1-publications	34	56	
45	Information and Communication Technologies in Education	/Conference/45/icte-information-and-communication-technologies-in-education	7	56	ICTE
2945	International Conference on Ubiquitous and Future Networks	/Conference/2945/icufn-international-conference-on-ubiquitous-and-future-networks	193	55	ICUFN
4522	International Conference on Networked Digital Technologies	/Conference/4522/ndt-international-conference-on-networked-digital-technologies	103	55	NDT
4872	International Conference on Risks and Security of Internet and Systems	/Conference/4872/crisis-international-conference-on-risks-and-security-of-internet-and-systems	63	55	CRiSIS
1135	IFIP WG2.4 Publications	/Conference/1135/ifip-wg2-4-publications	26	55	
1027	Grammatical Models of Multi-Agent Systems	/Conference/1027/grammatical-models-of-multi-agent-systems	24	55	
4662	Petascale Data Storage Workshop	/Conference/4662/pdsw-petascale-data-storage-workshop	21	55	PDSW
2595	Engineering Environment-Mediated Multi-Agent Systems	/Conference/2595/eemmas-engineering-environment-mediated-multi-agent-systems	19	55	EEMMAS
2178	Grid Computing in Life Science	/Conference/2178/lsgrid-grid-computing-in-life-science	17	55	LSGRID
4605	Workshop on Operator-Assisted Community Networks	/Conference/4605/wireless-mesh-workshop-on-operator-assisted-community-networks	15	55	Wireless Mesh
2732	IEEE NAS - Networking, Architecture, and Storage	/Conference/2732/nas-ieee-nas-networking-architecture-and-storage	4	55	NAS
2710	Brazilian Symposium on Human Factors in Computing Systems	/Conference/2710/ihc-brazilian-symposium-on-human-factors-in-computing-systems	63	54	IHC
999	Fractals in the Natural and Applied Sciences	/Conference/999/fractals-in-the-natural-and-applied-sciences	41	54	
1909	DFKI Publications	/Conference/1909/dfki-dfki-publications	18	54	DFKI
1434	Orders, Algorithms, and Applications	/Conference/1434/orders-algorithms-and-applications	13	54	
4201	International Conference on Intelligent Systems, Modelling and Simulation	/Conference/4201/isms-international-conference-on-intelligent-systems-modelling-and-simulation	298	53	ISMS
1777	Australian Information Security Management Conference	/Conference/1777/aism-australian-information-security-management-conference	42	53	AISM
1636	Computer Algebra and Parallelism	/Conference/1636/computer-algebra-and-parallelism	31	53	
1581	Brazilian Symposium on Document Image Analysis	/Conference/1581/bsdia-brazilian-symposium-on-document-image-analysis	27	53	BSDIA
2531	Center for Interdisciplinary Research, Bielefeld University	/Conference/2531/zif-center-for-interdisciplinary-research-bielefeld-university	18	53	ZiF
3244	ICSE Workshop on Comparison and Versioning of Software Models	/Conference/3244/cvsm-icse-workshop-on-comparison-and-versioning-of-software-models	18	53	CVSM
4531	International Workshop Networking with Ultra Wide Band and Workshop on Ultra Wide Band for Sensor Networks, . Networking with UWB 2005	/Conference/4531/netuwb-international-workshop-networking-with-ultra-wide-band-and-workshop-on-ultra-wide-band-for	13	53	NETUWB
4236	IEEE International Symposium on Knowledge Acquisition and Modeling Workshop, KAM Workshop	/Conference/4236/kam-ieee-international-symposium-on-knowledge-acquisition-and-modeling-workshop-kam-workshop	304	52	KAM
2982	IEEE Vehicular Networking Conference	/Conference/2982/vnc-ieee-vehicular-networking-conference	116	52	VNC
1931	European Conference On e-Government	/Conference/1931/eceg-european-conference-on-e-government	70	52	ECEG
1167	IFIP WG8.4 Publications	/Conference/1167/ifip-wg8-4-publications	68	52	
2155	Networking, Architecture and Storages	/Conference/2155/iwnas-networking-architecture-and-storages	40	52	IWNAS
2414	Web Intelligence Meets Brain Informatics	/Conference/2414/wimbi-web-intelligence-meets-brain-informatics	28	52	WImBI
2509	International Conference on Pragmatic Web	/Conference/2509/icpw-international-conference-on-pragmatic-web	24	52	ICPW
3067	International Workshop on Wireless Image/Video Communications	/Conference/3067/wivc-international-workshop-on-wireless-image-video-communications	24	52	WIVC
849	Databases In Telecommunications	/Conference/849/databases-in-telecommunications	15	52	
1144	Artificial Neural Neutworks	/Conference/1144/artificial-neural-neutworks	15	52	
2544	Knowledge Discovery and Emergent Complexity in Bioinformatics	/Conference/2544/kdecb-knowledge-discovery-and-emergent-complexity-in-bioinformatics	13	52	KDECB
3339	International Conference on Computer Design and Applications	/Conference/3339/iccda-international-conference-on-computer-design-and-applications	735	51	ICCDA
3069	IEEE International Conference on Wireless Information Technology and Systems	/Conference/3069/icwits-ieee-international-conference-on-wireless-information-technology-and-systems	237	51	ICWITS
883	Accurate Scientific Computations	/Conference/883/accurate-scientific-computations	13	51	
3538	International Conference on Digital Image Processing	/Conference/3538/icdip-international-conference-on-digital-image-processing	84	50	ICDIP
2807	Human Language Technologies: The Conference of the North American Chapter of the Association for Computational Linguistics	/Conference/2807/naacl-human-language-technologies-the-conference-of-the-north-american-chapter-of-the	6	50	NAACL
2733	Nursing Informatics	/Conference/2733/nursing-informatics	225	49	
1142	IFIP WG3.4 Publications	/Conference/1142/ifip-wg3-4-publications	132	49	
2664	International Conference on Broadband Communications, Information Technology & Biomedical Applications	/Conference/2664/broadcom-international-conference-on-broadband-communications-information-technology-&	79	49	BroadCom
2612	International Workshop on Computational Forensics	/Conference/2612/iwcf-international-workshop-on-computational-forensics	56	49	IWCF
2689	Foundations of Digital Games	/Conference/2689/fdg-foundations-of-digital-games	51	49	FDG
411	TEX for Scientific Documentation	/Conference/411/tex-for-scientific-documentation	38	49	
2322	Teaching Formal Methods	/Conference/2322/tfm-teaching-formal-methods	31	49	TFM
2551	Theoretical and Mathematical Foundations of Computer Science	/Conference/2551/tmfcs-theoretical-and-mathematical-foundations-of-computer-science	26	49	TMFCS
1954	European Summer School on Multi-Agent Control	/Conference/1954/essmac-european-summer-school-on-multi-agent-control	16	49	ESSMAC
2904	International IEEE Conference on Ada Applications and Environments	/Conference/2904/ada-international-ieee-conference-on-ada-applications-and-environments	13	49	ADA
1455	Paraconsistent Computational Logic	/Conference/1455/paraconsistent-computational-logic	9	49	
2680	Database Technology and Applications	/Conference/2680/dbta-database-technology-and-applications	357	48	DBTA
3150	International Seminar on Business and Information Management	/Conference/3150/isbim-international-seminar-on-business-and-information-management	256	48	ISBIM
4178	International Conference on Intelligent Environments	/Conference/4178/ie-international-conference-on-intelligent-environments	134	48	IE
3561	DoD High Performance Computing Modernization Program Users Group	/Conference/3561/hpcmp-ugc-dod-high-performance-computing-modernization-program-users-group	84	48	HPCMP-UGC
538	Biometrics and Electronic Signatures	/Conference/538/biosig-biometrics-and-electronic-signatures	79	48	BIOSIG
3731	IEEE International Symposium on Embedded Computing	/Conference/3731/sec-ieee-international-symposium-on-embedded-computing	67	48	SEC
822	Compiler Optimizations for Scalable Parallel Systems Languages	/Conference/822/compiler-optimizations-for-scalable-parallel-systems-languages	23	48	
